id,user_id,session_id,event_type,product_id,product_variant_id,metadata,created_at
573,1004792,session_1004792_420008,AddToCart,2158725,588,"{""product_type"": ""toy"", ""price"": 40.76, ""quantity"": 1}",2017-11-30 08:38:51
574,1004792,session_1004792_420008,ClickProduct,4665048,1218,"{""product_type"": ""furniture"", ""price"": 496.71}",2017-11-30 08:40:03
575,1001326,session_1001326_420008,ClickProduct,2210978,608,"{""product_type"": ""electronic"", ""price"": 129.34}",2017-11-30 08:47:29
576,1003901,session_1003901_420009,AddToCart,2334611,645,"{""product_type"": ""shoes"", ""price"": 130.36, ""quantity"": 1}",2017-11-30 09:23:32
577,1003351,session_1003351_420009,ClickProduct,296719,62,"{""product_type"": ""toy"", ""price"": 87.38}",2017-11-30 09:27:37
578,1001419,session_1001419_420009,ClickProduct,3933544,1041,"{""product_type"": ""electronic"", ""price"": 394.98}",2017-11-30 09:47:20
579,1001419,session_1001419_420009,ClickProduct,1999063,545,"{""product_type"": ""electronic"", ""price"": 208.47}",2017-11-30 09:52:51
580,1002042,session_1002042_420009,AddToCart,3274284,902,"{""product_type"": ""shoes"", ""price"": 110.59, ""quantity"": 1}",2017-11-30 09:59:57
581,1003901,session_1003901_420010,AddToCart,1347509,363,"{""product_type"": ""shoes"", ""price"": 90.1, ""quantity"": 1}",2017-11-30 10:01:17
582,1004337,session_1004337_420010,ClickProduct,2128740,580,"{""product_type"": ""food"", ""price"": 59.24}",2017-11-30 10:04:06
583,1004337,session_1004337_420010,PlaceOrder,849843,234,"{""order_id"": 10111, ""product_type"": ""food"", ""price"": 54.72, ""quantity"": 1}",2017-11-30 10:05:39
584,1000335,session_1000335_420012,AddToCart,3446193,940,"{""product_type"": ""electronic"", ""price"": 861.72, ""quantity"": 1}",2017-11-30 12:06:49
585,1000335,session_1000335_420012,AddToCart,2068780,565,"{""product_type"": ""sport_equipment"", ""price"": 57.02, ""quantity"": 1}",2017-11-30 12:23:34
586,1002185,session_1002185_420012,AddToCart,2305096,638,"{""product_type"": ""cosmetic"", ""price"": 35.3, ""quantity"": 1}",2017-11-30 12:41:37
587,1004337,session_1004337_420012,ClickProduct,2251060,617,"{""product_type"": ""toy"", ""price"": 60.44}",2017-11-30 12:42:56
588,1000636,session_1000636_420013,ClickProduct,705046,185,"{""product_type"": ""furniture"", ""price"": 458.12}",2017-11-30 13:13:28
589,1001199,session_1001199_420013,AddToCart,4163794,1101,"{""product_type"": ""food"", ""price"": 12.21, ""quantity"": 1}",2017-11-30 13:20:31
590,1005498,session_1005498_420013,AddToCart,5066294,1317,"{""product_type"": ""furniture"", ""price"": 266.0, ""quantity"": 1}",2017-11-30 13:34:17
591,1002589,session_1002589_420013,PlaceOrder,126664,22,"{""order_id"": 10112, ""product_type"": ""electronic"", ""price"": 960.53, ""quantity"": 1}",2017-11-30 13:38:24
592,1005166,session_1005166_420014,AddToCart,4863117,1272,"{""product_type"": ""furniture"", ""price"": 98.58, ""quantity"": 1}",2017-11-30 14:00:08
593,1003351,session_1003351_420014,ClickProduct,2382901,655,"{""product_type"": ""book"", ""price"": 38.07}",2017-11-30 14:00:21
594,1003351,session_1003351_420014,ClickProduct,2322529,640,"{""product_type"": ""accessory"", ""price"": 95.42}",2017-11-30 14:08:44
595,1005712,session_1005712_420014,ClickProduct,3484049,950,"{""product_type"": ""furniture"", ""price"": 309.76}",2017-11-30 14:12:16
596,10009,session_10009_420014,ClickProduct,2842407,796,"{""product_type"": ""clothes"", ""price"": 69.1}",2017-11-30 14:18:00
597,1003901,session_1003901_420014,ClickProduct,2334611,645,"{""product_type"": ""shoes"", ""price"": 130.36}",2017-11-30 14:20:26
598,1001419,session_1001419_420014,AddToCart,3770731,1008,"{""product_type"": ""electronic"", ""price"": 182.49, ""quantity"": 1}",2017-11-30 14:24:34
599,1003901,session_1003901_420014,PlaceOrder,3233798,896,"{""order_id"": 10113, ""product_type"": ""clothes"", ""price"": 37.96, ""quantity"": 1}",2017-11-30 14:34:51
600,1002307,session_1002307_420014,ClickProduct,4546465,1189,"{""product_type"": ""clothes"", ""price"": 64.24}",2017-11-30 14:38:12
601,1001199,session_1001199_420014,AddToCart,838793,230,"{""product_type"": ""accessory"", ""price"": 83.37, ""quantity"": 1}",2017-11-30 14:54:20
602,1003716,session_1003716_420015,AddToCart,1780583,473,"{""product_type"": ""sport_equipment"", ""price"": 61.95, ""quantity"": 1}",2017-11-30 15:05:13
603,1002307,session_1002307_420015,AddToCart,4238977,1117,"{""product_type"": ""accessory"", ""price"": 8.68, ""quantity"": 1}",2017-11-30 15:11:36
604,1002307,session_1002307_420015,AddToCart,3236572,900,"{""product_type"": ""food"", ""price"": 94.21, ""quantity"": 1}",2017-11-30 15:17:48
605,1000723,session_1000723_420015,ClickProduct,2890224,811,"{""product_type"": ""clothes"", ""price"": 64.65}",2017-11-30 15:26:28
606,10009,session_10009_420015,ClickProduct,447009,107,"{""product_type"": ""food"", ""price"": 84.12}",2017-11-30 15:35:29
607,1000723,session_1000723_420015,ClickProduct,303794,67,"{""product_type"": ""shoes"", ""price"": 90.47}",2017-11-30 15:50:25
608,1000723,session_1000723_420015,ClickProduct,444181,105,"{""product_type"": ""electronic"", ""price"": 882.6}",2017-11-30 15:52:34
609,1000636,session_1000636_420016,PlaceOrder,1766214,468,"{""order_id"": 10114, ""product_type"": ""accessory"", ""price"": 58.01, ""quantity"": 1}",2017-11-30 16:01:05
610,1000313,session_1000313_420016,ClickProduct,2740686,763,"{""product_type"": ""electronic"", ""price"": 181.25}",2017-11-30 16:08:29
611,1000636,session_1000636_420016,ClickProduct,2675011,736,"{""product_type"": ""electronic"", ""price"": 551.56}",2017-11-30 16:12:46
612,1000228,session_1000228_420017,ClickProduct,735415,199,"{""product_type"": ""food"", ""price"": 10.73}",2017-11-30 17:11:22
613,1005712,session_1005712_420017,ClickProduct,1960493,531,"{""product_type"": ""toy"", ""price"": 71.91}",2017-11-30 17:57:09
614,1005712,session_1005712_420018,ClickProduct,3149861,883,"{""product_type"": ""toy"", ""price"": 44.4}",2017-11-30 18:04:01
615,1005712,session_1005712_420018,AddToCart,4385701,1153,"{""product_type"": ""furniture"", ""price"": 87.64, ""quantity"": 1}",2017-11-30 18:15:57
616,1005712,session_1005712_420018,ClickProduct,1944257,522,"{""product_type"": ""electronic"", ""price"": 418.99}",2017-11-30 18:17:37
617,1005712,session_1005712_420018,ClickProduct,4005583,1058,"{""product_type"": ""electronic"", ""price"": 737.84}",2017-11-30 18:34:29
618,1005712,session_1005712_420018,ClickProduct,1968023,533,"{""product_type"": ""accessory"", ""price"": 32.66}",2017-11-30 18:42:26
619,1005712,session_1005712_420018,ClickProduct,1127932,304,"{""product_type"": ""sport_equipment"", ""price"": 21.79}",2017-11-30 18:57:09
620,1005712,session_1005712_420019,ClickProduct,2927287,815,"{""product_type"": ""sport_equipment"", ""price"": 25.59}",2017-11-30 19:03:38
621,1004792,session_1004792_420023,ClickProduct,49781,12,"{""product_type"": ""clothes"", ""price"": 16.7}",2017-11-30 23:15:19
622,1004792,session_1004792_420023,ClickProduct,2810705,786,"{""product_type"": ""sport_equipment"", ""price"": 18.45}",2017-11-30 23:22:39
623,1004792,session_1004792_420023,ClickProduct,4956559,1298,"{""product_type"": ""shoes"", ""price"": 88.06}",2017-11-30 23:24:33
624,1001629,session_1001629_420023,AddToCart,1957949,528,"{""product_type"": ""toy"", ""price"": 27.69, ""quantity"": 1}",2017-11-30 23:33:18
625,1000228,session_1000228_420024,ClickProduct,2299965,631,"{""product_type"": ""clothes"", ""price"": 75.33}",2017-12-01 00:48:59
626,1001326,session_1001326_420025,PlaceOrder,4132140,1093,"{""order_id"": 10115, ""product_type"": ""toy"", ""price"": 35.38, ""quantity"": 1}",2017-12-01 01:15:59
627,1002042,session_1002042_420025,AddToCart,1370842,380,"{""product_type"": ""book"", ""price"": 26.86, ""quantity"": 1}",2017-12-01 01:19:35
628,1005616,session_1005616_420025,ClickProduct,1849180,501,"{""product_type"": ""furniture"", ""price"": 346.31}",2017-12-01 01:20:06
629,1005616,session_1005616_420025,ClickProduct,2688087,740,"{""product_type"": ""furniture"", ""price"": 446.29}",2017-12-01 01:21:45
630,1005616,session_1005616_420025,ClickProduct,139496,26,"{""product_type"": ""electronic"", ""price"": 642.75}",2017-12-01 01:26:56
631,1001326,session_1001326_420025,ClickProduct,3300853,908,"{""product_type"": ""electronic"", ""price"": 284.48}",2017-12-01 01:28:52
632,1005616,session_1005616_420025,ClickProduct,975226,274,"{""product_type"": ""accessory"", ""price"": 96.54}",2017-12-01 01:33:21
633,1001326,session_1001326_420025,ClickProduct,931499,258,"{""product_type"": ""clothes"", ""price"": 50.9}",2017-12-01 01:35:00
634,1001326,session_1001326_420025,ClickProduct,4129713,1091,"{""product_type"": ""electronic"", ""price"": 678.05}",2017-12-01 01:35:44
635,1002618,session_1002618_420025,ClickProduct,1134646,306,"{""product_type"": ""clothes"", ""price"": 42.81}",2017-12-01 01:50:34
636,1001326,session_1001326_420025,AddToCart,1951985,525,"{""product_type"": ""toy"", ""price"": 70.91, ""quantity"": 1}",2017-12-01 01:51:19
637,1001145,session_1001145_420025,AddToCart,1338355,356,"{""product_type"": ""clothes"", ""price"": 66.62, ""quantity"": 1}",2017-12-01 01:58:27
638,1001145,session_1001145_420026,ClickProduct,2740047,761,"{""product_type"": ""clothes"", ""price"": 78.84}",2017-12-01 02:02:11
639,1005294,session_1005294_420026,PlaceOrder,4937498,1290,"{""order_id"": 10116, ""product_type"": ""electronic"", ""price"": 525.59, ""quantity"": 1}",2017-12-01 02:03:10
640,1001326,session_1001326_420026,ClickProduct,1551966,420,"{""product_type"": ""electronic"", ""price"": 947.52}",2017-12-01 02:03:42
641,1001145,session_1001145_420026,ClickProduct,1106837,299,"{""product_type"": ""furniture"", ""price"": 227.13}",2017-12-01 02:04:32
642,1001326,session_1001326_420026,AddToCart,970425,272,"{""product_type"": ""electronic"", ""price"": 894.84, ""quantity"": 1}",2017-12-01 02:06:49
643,1002185,session_1002185_420026,ClickProduct,4146414,1096,"{""product_type"": ""cosmetic"", ""price"": 64.35}",2017-12-01 02:31:15
644,1002185,session_1002185_420026,AddToCart,800445,225,"{""product_type"": ""furniture"", ""price"": 110.7, ""quantity"": 1}",2017-12-01 02:35:00
645,10009,session_10009_420026,ClickProduct,260779,57,"{""product_type"": ""shoes"", ""price"": 128.56}",2017-12-01 02:43:34
646,1002185,session_1002185_420026,AddToCart,4856750,1269,"{""product_type"": ""shoes"", ""price"": 124.87, ""quantity"": 1}",2017-12-01 02:51:52
647,1001326,session_1001326_420026,AddToCart,1773417,470,"{""product_type"": ""food"", ""price"": 48.71, ""quantity"": 1}",2017-12-01 02:52:58
648,1004792,session_1004792_420026,PlaceOrder,2793823,777,"{""order_id"": 10117, ""product_type"": ""accessory"", ""price"": 54.93, ""quantity"": 1}",2017-12-01 02:55:45
649,1003716,session_1003716_420027,ClickProduct,4138728,1095,"{""product_type"": ""furniture"", ""price"": 108.61}",2017-12-01 03:00:36
650,1002618,session_1002618_420027,PlaceOrder,1413966,388,"{""order_id"": 10118, ""product_type"": ""clothes"", ""price"": 62.59, ""quantity"": 1}",2017-12-01 03:02:42
651,1003716,session_1003716_420027,AddToCart,1115643,303,"{""product_type"": ""furniture"", ""price"": 128.33, ""quantity"": 1}",2017-12-01 03:03:04
652,1002618,session_1002618_420027,ClickProduct,2888477,809,"{""product_type"": ""clothes"", ""price"": 46.79}",2017-12-01 03:03:46
653,1002618,session_1002618_420027,ClickProduct,4947400,1295,"{""product_type"": ""clothes"", ""price"": 70.41}",2017-12-01 03:04:06
654,1003724,session_1003724_420027,ClickProduct,563665,144,"{""product_type"": ""clothes"", ""price"": 52.65}",2017-12-01 03:09:12
655,1003724,session_1003724_420027,AddToCart,202202,47,"{""product_type"": ""clothes"", ""price"": 74.95, ""quantity"": 1}",2017-12-01 03:10:36
656,10009,session_10009_420027,ClickProduct,4790721,1250,"{""product_type"": ""book"", ""price"": 27.44}",2017-12-01 03:13:33
657,10009,session_10009_420027,ClickProduct,4092237,1075,"{""product_type"": ""furniture"", ""price"": 112.0}",2017-12-01 03:20:29
658,1001326,session_1001326_420027,AddToCart,4594051,1201,"{""product_type"": ""electronic"", ""price"": 739.55, ""quantity"": 1}",2017-12-01 03:38:51
659,1000228,session_1000228_420027,ClickProduct,3345192,920,"{""product_type"": ""furniture"", ""price"": 126.06}",2017-12-01 03:43:28
660,1003656,session_1003656_420027,AddToCart,4324807,1132,"{""product_type"": ""accessory"", ""price"": 87.09, ""quantity"": 1}",2017-12-01 03:52:10
661,1001466,session_1001466_420028,ClickProduct,955365,267,"{""product_type"": ""accessory"", ""price"": 89.5}",2017-12-01 04:08:52
662,1005074,session_1005074_420028,ClickProduct,3961311,1048,"{""product_type"": ""furniture"", ""price"": 289.61}",2017-12-01 04:11:20
663,1001466,session_1001466_420028,PlaceOrder,2356958,649,"{""order_id"": 10119, ""product_type"": ""accessory"", ""price"": 49.23, ""quantity"": 1}",2017-12-01 04:22:18
664,1001466,session_1001466_420028,PlaceOrder,3764250,1003,"{""order_id"": 10120, ""product_type"": ""accessory"", ""price"": 58.23, ""quantity"": 1}",2017-12-01 04:35:40
665,1000636,session_1000636_420028,ClickProduct,2295206,629,"{""product_type"": ""electronic"", ""price"": 373.38}",2017-12-01 04:46:49
666,1005166,session_1005166_420029,ClickProduct,3990990,1055,"{""product_type"": ""food"", ""price"": 86.04}",2017-12-01 05:21:35
667,1000228,session_1000228_420029,ClickProduct,3660992,982,"{""product_type"": ""furniture"", ""price"": 101.56}",2017-12-01 05:27:17
668,1000228,session_1000228_420029,ClickProduct,5126434,1338,"{""product_type"": ""electronic"", ""price"": 953.57}",2017-12-01 05:36:20
669,1001466,session_1001466_420029,ClickProduct,1214228,325,"{""product_type"": ""food"", ""price"": 89.6}",2017-12-01 05:37:31
670,1001566,session_1001566_420029,ClickProduct,687624,176,"{""product_type"": ""shoes"", ""price"": 88.74}",2017-12-01 05:50:11
671,1001566,session_1001566_420029,AddToCart,1357617,367,"{""product_type"": ""book"", ""price"": 20.99, ""quantity"": 1}",2017-12-01 05:54:13
672,1001566,session_1001566_420029,ClickProduct,3365312,927,"{""product_type"": ""sport_equipment"", ""price"": 54.45}",2017-12-01 05:58:37
673,1002185,session_1002185_420030,ClickProduct,177075,37,"{""product_type"": ""accessory"", ""price"": 26.42}",2017-12-01 06:34:01
674,1001915,session_1001915_420030,ClickProduct,193842,44,"{""product_type"": ""shoes"", ""price"": 80.72}",2017-12-01 06:37:02
675,1001915,session_1001915_420030,ClickProduct,2453685,678,"{""product_type"": ""sport_equipment"", ""price"": 63.79}",2017-12-01 06:46:56
676,1001915,session_1001915_420030,ClickProduct,2748554,765,"{""product_type"": ""electronic"", ""price"": 783.57}",2017-12-01 06:48:52
677,1002927,session_1002927_420031,ClickProduct,4668260,1220,"{""product_type"": ""book"", ""price"": 36.92}",2017-12-01 07:03:05
678,1002185,session_1002185_420031,PlaceOrder,639339,159,"{""order_id"": 10121, ""product_type"": ""furniture"", ""price"": 408.76, ""quantity"": 1}",2017-12-01 07:03:18
679,1005712,session_1005712_420031,ClickProduct,1505876,412,"{""product_type"": ""sport_equipment"", ""price"": 10.85}",2017-12-01 07:22:27
680,1005712,session_1005712_420031,ClickProduct,995550,279,"{""product_type"": ""sport_equipment"", ""price"": 87.85}",2017-12-01 07:24:22
681,1005074,session_1005074_420031,AddToCart,3116844,876,"{""product_type"": ""toy"", ""price"": 15.92, ""quantity"": 1}",2017-12-01 07:33:39
682,1005294,session_1005294_420032,ClickProduct,1370770,378,"{""product_type"": ""cosmetic"", ""price"": 47.91}",2017-12-01 08:25:49
683,1003351,session_1003351_420032,ClickProduct,2832809,793,"{""product_type"": ""toy"", ""price"": 97.84}",2017-12-01 08:32:45
684,1004584,session_1004584_420033,PlaceOrder,758425,208,"{""order_id"": 10122, ""product_type"": ""furniture"", ""price"": 362.91, ""quantity"": 1}",2017-12-01 09:08:52
685,1001419,session_1001419_420033,AddToCart,4334292,1136,"{""product_type"": ""shoes"", ""price"": 74.13, ""quantity"": 1}",2017-12-01 09:19:56
686,1002927,session_1002927_420033,ClickProduct,4102262,1079,"{""product_type"": ""toy"", ""price"": 38.0}",2017-12-01 09:33:09
687,1002185,session_1002185_420033,ClickProduct,2040621,557,"{""product_type"": ""furniture"", ""price"": 428.87}",2017-12-01 09:34:19
688,1000228,session_1000228_420033,ClickProduct,2674960,734,"{""product_type"": ""shoes"", ""price"": 146.13}",2017-12-01 09:41:43
689,10009,session_10009_420033,ClickProduct,4790721,1250,"{""product_type"": ""book"", ""price"": 27.44}",2017-12-01 09:55:59
690,1005712,session_1005712_420034,ClickProduct,377345,87,"{""product_type"": ""toy"", ""price"": 54.74}",2017-12-01 10:59:41
691,1001566,session_1001566_420035,ClickProduct,3562796,970,"{""product_type"": ""toy"", ""price"": 11.31}",2017-12-01 11:05:39
692,1001326,session_1001326_420035,AddToCart,1843392,500,"{""product_type"": ""toy"", ""price"": 14.92, ""quantity"": 1}",2017-12-01 11:09:27
693,1001326,session_1001326_420035,ClickProduct,28356,6,"{""product_type"": ""book"", ""price"": 35.77}",2017-12-01 11:12:17
694,1005498,session_1005498_420035,AddToCart,2933451,819,"{""product_type"": ""clothes"", ""price"": 58.57, ""quantity"": 1}",2017-12-01 11:26:39
695,1005498,session_1005498_420035,ClickProduct,767464,212,"{""product_type"": ""clothes"", ""price"": 41.83}",2017-12-01 11:28:27
696,1001566,session_1001566_420035,PlaceOrder,4886353,1277,"{""order_id"": 10123, ""product_type"": ""clothes"", ""price"": 44.74, ""quantity"": 1}",2017-12-01 11:29:30
697,1002185,session_1002185_420035,AddToCart,771853,217,"{""product_type"": ""cosmetic"", ""price"": 67.95, ""quantity"": 1}",2017-12-01 11:36:15
698,1005498,session_1005498_420035,PlaceOrder,4222164,1114,"{""order_id"": 10124, ""product_type"": ""book"", ""price"": 38.47, ""quantity"": 1}",2017-12-01 11:36:24
699,1005498,session_1005498_420035,PlaceOrder,1556593,422,"{""order_id"": 10125, ""product_type"": ""toy"", ""price"": 75.83, ""quantity"": 1}",2017-12-01 11:36:24
700,1005498,session_1005498_420035,PlaceOrder,1254527,333,"{""order_id"": 10126, ""product_type"": ""clothes"", ""price"": 75.18, ""quantity"": 1}",2017-12-01 11:36:24
701,1001566,session_1001566_420035,ClickProduct,3457845,944,"{""product_type"": ""electronic"", ""price"": 166.07}",2017-12-01 11:41:13
702,1004096,session_1004096_420036,PlaceOrder,658010,169,"{""order_id"": 10127, ""product_type"": ""shoes"", ""price"": 120.1, ""quantity"": 1}",2017-12-01 12:14:55
703,1004337,session_1004337_420036,AddToCart,1327049,354,"{""product_type"": ""sport_equipment"", ""price"": 13.78, ""quantity"": 1}",2017-12-01 12:26:05
704,1004096,session_1004096_420036,PlaceOrder,1885579,510,"{""order_id"": 10128, ""product_type"": ""electronic"", ""price"": 632.63, ""quantity"": 1}",2017-12-01 12:27:34
705,1004096,session_1004096_420036,ClickProduct,5122024,1334,"{""product_type"": ""clothes"", ""price"": 30.1}",2017-12-01 12:28:48
706,1001915,session_1001915_420036,AddToCart,2657502,724,"{""product_type"": ""clothes"", ""price"": 30.28, ""quantity"": 1}",2017-12-01 12:31:30
707,1002927,session_1002927_420036,AddToCart,4932938,1289,"{""product_type"": ""sport_equipment"", ""price"": 42.43, ""quantity"": 1}",2017-12-01 12:36:32
708,1000723,session_1000723_420036,ClickProduct,5021781,1306,"{""product_type"": ""electronic"", ""price"": 753.65}",2017-12-01 12:47:06
709,1003351,session_1003351_420036,PlaceOrder,2078526,569,"{""order_id"": 10129, ""product_type"": ""shoes"", ""price"": 51.28, ""quantity"": 1}",2017-12-01 12:51:37
710,1000723,session_1000723_420036,ClickProduct,687309,175,"{""product_type"": ""cosmetic"", ""price"": 48.49}",2017-12-01 12:56:22
711,1000723,session_1000723_420037,ClickProduct,4804351,1253,"{""product_type"": ""clothes"", ""price"": 57.52}",2017-12-01 13:02:08
712,1002927,session_1002927_420037,AddToCart,4133976,1094,"{""product_type"": ""cosmetic"", ""price"": 34.72, ""quantity"": 1}",2017-12-01 13:04:44
713,1000723,session_1000723_420037,ClickProduct,414825,94,"{""product_type"": ""shoes"", ""price"": 77.42}",2017-12-01 13:11:16
714,1003901,session_1003901_420037,ClickProduct,122092,21,"{""product_type"": ""furniture"", ""price"": 196.43}",2017-12-01 13:11:54
715,1000723,session_1000723_420037,ClickProduct,3305461,911,"{""product_type"": ""shoes"", ""price"": 129.44}",2017-12-01 13:28:13
716,1000723,session_1000723_420037,ClickProduct,1001675,281,"{""product_type"": ""shoes"", ""price"": 126.06}",2017-12-01 13:28:28
717,1000723,session_1000723_420037,ClickProduct,2075893,568,"{""product_type"": ""sport_equipment"", ""price"": 86.64}",2017-12-01 13:36:16
718,1002927,session_1002927_420037,ClickProduct,4075754,1071,"{""product_type"": ""book"", ""price"": 31.37}",2017-12-01 13:47:50
719,1002927,session_1002927_420037,ClickProduct,3052761,860,"{""product_type"": ""book"", ""price"": 12.25}",2017-12-01 13:48:06
720,1002909,session_1002909_420037,ClickProduct,3285990,905,"{""product_type"": ""sport_equipment"", ""price"": 78.96}",2017-12-01 13:48:54
721,1002909,session_1002909_420037,ClickProduct,3656335,981,"{""product_type"": ""sport_equipment"", ""price"": 86.6}",2017-12-01 13:53:24
722,1002909,session_1002909_420037,ClickProduct,785193,221,"{""product_type"": ""sport_equipment"", ""price"": 92.33}",2017-12-01 13:54:24
723,1001915,session_1001915_420038,PlaceOrder,1728241,459,"{""order_id"": 10130, ""product_type"": ""book"", ""price"": 10.21, ""quantity"": 1}",2017-12-01 14:05:31
724,1002927,session_1002927_420038,ClickProduct,3158800,885,"{""product_type"": ""book"", ""price"": 28.65}",2017-12-01 14:12:13
725,1000723,session_1000723_420038,ClickProduct,1699399,447,"{""product_type"": ""accessory"", ""price"": 76.56}",2017-12-01 14:28:08
726,1000723,session_1000723_420039,ClickProduct,2718833,753,"{""product_type"": ""accessory"", ""price"": 94.69}",2017-12-01 15:00:25
727,1002589,session_1002589_420039,ClickProduct,4280196,1127,"{""product_type"": ""food"", ""price"": 36.46}",2017-12-01 15:01:26
728,1002307,session_1002307_420039,ClickProduct,4277622,1126,"{""product_type"": ""food"", ""price"": 79.19}",2017-12-01 15:01:52
729,1002307,session_1002307_420039,AddToCart,2700020,746,"{""product_type"": ""food"", ""price"": 96.18, ""quantity"": 1}",2017-12-01 15:10:46
730,1000723,session_1000723_420039,PlaceOrder,2127965,578,"{""order_id"": 10131, ""product_type"": ""accessory"", ""price"": 42.67, ""quantity"": 1}",2017-12-01 15:13:42
731,1002307,session_1002307_420039,ClickProduct,1958270,529,"{""product_type"": ""toy"", ""price"": 50.93}",2017-12-01 15:15:35
732,1002307,session_1002307_420039,AddToCart,4600407,1203,"{""product_type"": ""cosmetic"", ""price"": 85.01, ""quantity"": 1}",2017-12-01 15:16:34
733,1000723,session_1000723_420039,ClickProduct,4058123,1069,"{""product_type"": ""cosmetic"", ""price"": 42.64}",2017-12-01 15:18:34
734,1002307,session_1002307_420039,AddToCart,2028434,551,"{""product_type"": ""toy"", ""price"": 22.4, ""quantity"": 1}",2017-12-01 15:25:20
735,1002909,session_1002909_420039,ClickProduct,3645147,978,"{""product_type"": ""book"", ""price"": 12.67}",2017-12-01 15:30:58
736,1003716,session_1003716_420039,ClickProduct,5149910,1342,"{""product_type"": ""furniture"", ""price"": 235.87}",2017-12-01 15:35:34
737,1000723,session_1000723_420039,AddToCart,3893803,1034,"{""product_type"": ""accessory"", ""price"": 9.27, ""quantity"": 1}",2017-12-01 15:42:31
738,1000723,session_1000723_420039,AddToCart,4787441,1248,"{""product_type"": ""accessory"", ""price"": 32.38, ""quantity"": 1}",2017-12-01 15:42:42
739,1002909,session_1002909_420039,ClickProduct,1370564,377,"{""product_type"": ""sport_equipment"", ""price"": 57.4}",2017-12-01 15:57:27
740,1002909,session_1002909_420040,ClickProduct,2505118,686,"{""product_type"": ""furniture"", ""price"": 414.91}",2017-12-01 16:07:16
741,1002909,session_1002909_420040,ClickProduct,467423,116,"{""product_type"": ""shoes"", ""price"": 52.31}",2017-12-01 16:07:20
742,1002909,session_1002909_420040,ClickProduct,2505118,686,"{""product_type"": ""furniture"", ""price"": 414.91}",2017-12-01 16:23:11
743,1000313,session_1000313_420040,AddToCart,379371,88,"{""product_type"": ""toy"", ""price"": 85.91, ""quantity"": 1}",2017-12-01 16:23:17
744,1000313,session_1000313_420040,ClickProduct,4176986,1106,"{""product_type"": ""clothes"", ""price"": 72.34}",2017-12-01 16:25:23
745,1001145,session_1001145_420040,AddToCart,706065,186,"{""product_type"": ""shoes"", ""price"": 81.69, ""quantity"": 1}",2017-12-01 16:26:09
746,1001466,session_1001466_420040,ClickProduct,4162768,1099,"{""product_type"": ""furniture"", ""price"": 273.47}",2017-12-01 16:29:40
747,1000084,session_1000084_420040,ClickProduct,4681225,1224,"{""product_type"": ""food"", ""price"": 17.93}",2017-12-01 16:58:31
748,1002185,session_1002185_420041,ClickProduct,2823620,789,"{""product_type"": ""furniture"", ""price"": 456.64}",2017-12-01 17:26:19
749,1001472,session_1001472_420045,AddToCart,3728619,995,"{""product_type"": ""toy"", ""price"": 57.33, ""quantity"": 1}",2017-12-01 21:44:12
750,1001566,session_1001566_420046,ClickProduct,2773575,770,"{""product_type"": ""electronic"", ""price"": 912.18}",2017-12-01 22:21:22
751,1000313,session_1000313_420047,PlaceOrder,4960832,1300,"{""order_id"": 10132, ""product_type"": ""toy"", ""price"": 74.87, ""quantity"": 1}",2017-12-01 23:29:49
752,1001145,session_1001145_420047,ClickProduct,1024622,290,"{""product_type"": ""electronic"", ""price"": 279.42}",2017-12-01 23:41:18
753,1001145,session_1001145_420047,ClickProduct,1779897,471,"{""product_type"": ""electronic"", ""price"": 789.44}",2017-12-01 23:47:34
754,1003901,session_1003901_420047,AddToCart,21762,4,"{""product_type"": ""furniture"", ""price"": 173.53, ""quantity"": 1}",2017-12-01 23:59:33
755,1003901,session_1003901_420048,AddToCart,3897452,1036,"{""product_type"": ""furniture"", ""price"": 492.48, ""quantity"": 1}",2017-12-02 00:18:32
756,1005498,session_1005498_420048,AddToCart,3341674,917,"{""product_type"": ""toy"", ""price"": 97.83, ""quantity"": 1}",2017-12-02 00:23:19
757,1005498,session_1005498_420048,ClickProduct,1151537,312,"{""product_type"": ""toy"", ""price"": 22.87}",2017-12-02 00:23:38
758,1000228,session_1000228_420048,ClickProduct,2335179,647,"{""product_type"": ""book"", ""price"": 10.21}",2017-12-02 00:25:50
759,1000228,session_1000228_420048,ClickProduct,2874723,804,"{""product_type"": ""book"", ""price"": 20.87}",2017-12-02 00:26:03
760,1000228,session_1000228_420048,ClickProduct,2963472,826,"{""product_type"": ""clothes"", ""price"": 52.09}",2017-12-02 00:26:50
761,1000228,session_1000228_420048,ClickProduct,2013888,549,"{""product_type"": ""book"", ""price"": 25.08}",2017-12-02 00:32:37
762,1000228,session_1000228_420048,ClickProduct,2013888,549,"{""product_type"": ""book"", ""price"": 25.08}",2017-12-02 00:32:57
763,1005498,session_1005498_420048,ClickProduct,2164892,591,"{""product_type"": ""food"", ""price"": 98.06}",2017-12-02 00:54:38
764,1005498,session_1005498_420049,ClickProduct,3915717,1037,"{""product_type"": ""sport_equipment"", ""price"": 5.72}",2017-12-02 01:03:23
765,1005498,session_1005498_420049,AddToCart,4146835,1097,"{""product_type"": ""sport_equipment"", ""price"": 60.59, ""quantity"": 1}",2017-12-02 01:04:45
766,1005498,session_1005498_420049,ClickProduct,2457004,680,"{""product_type"": ""sport_equipment"", ""price"": 17.32}",2017-12-02 01:08:20
